College_Code,Branch,Category,College_Tier,Round,Year,Exam_Type,Cutoff_Rank
E130,EC Electronics,GM,3,1,2020,KCET,103378.0
E161,EC Electronics,GMH,3,2,2020,KCET,103378.0
E128,CE Civil,GMH,2,1,2020,KCET,103380.0
E062,CE Civil,GM,2,1,2022,KCET,103384.0
E128,EE Electrical,2AH,2,1,2022,KCET,103385.0
E128,EE Electrical,2AH,2,2,2022,KCET,103385.0
E112,IE Info.Science,3AH,3,1,2021,KCET,103387.0
E005,IM Ind. Engg. Mgmt.,3AH,1,2,2021,KCET,103387.0
E289,ES Electronics and Computer,2AR,3,2,2022,KCET,103393.0
E185,EC Electronics,2AR,3,3,2022,KCET,103393.0
E006,ME Mechanical,SCK,1,1,2022,KCET,103397.0
E006,ME Mechanical,SCK,1,2,2022,KCET,103397.0
E216,CS Computers,GMRH,3,2,2021,KCET,103401.0
E151,IE Info.Science,SCR,2,1,2022,KCET,103404.0
E011,AE Aeronaut.Engg,3AR,2,3,2021,KCET,103404.0
E151,IE Info.Science,SCR,2,2,2022,KCET,103404.0
E151,IE Info.Science,SCR,2,3,2022,KCET,103404.0
E221,EC Electronics,2AG,3,2,2021,KCET,103405.0
E075,DS Comp. Sc. Engg- Data Sc.,1R,2,3,2022,KCET,103413.0
E272,EE Electrical,3BG,3,2,2021,KCET,103413.0
E075,DS Comp. Sc. Engg- Data Sc.,1R,2,2,2022,KCET,103413.0
E232,RA Robotics and Automation,2AG,1,3,2021,KCET,103420.0
E128,CE Civil,GMKH,2,1,2020,KCET,103421.0
E100,AI Artificial Intelligence,1G,3,3,2021,KCET,103422.0
E100,AI Artificial Intelligence,1G,3,2,2021,KCET,103422.0
E031,EC Electronics,SCK,1,3,2021,KCET,103426.0
E031,EC Electronics,SCK,1,2,2021,KCET,103426.0
E105,EE Electrical,SCG,1,3,2022,KCET,103428.0
E165,AI Artificial Intelligence,2AR,3,1,2022,KCET,103431.0
E109,CS Computers,GMH,3,3,2021,KCET,103432.0
E130,EE Electrical,2AG,3,1,2022,KCET,103432.0
E113,EC Electronics,2AR,3,2,2022,KCET,103432.0
E061,EI Elec. Inst. Engg,STG,2,3,2021,KCET,103434.0
E061,IP Ind.Prodn.,STG,2,2,2021,KCET,103434.0
E151,CS Computers,SCH,2,3,2022,KCET,103439.0
E158,CS Computers,SCH,2,2,2022,KCET,103439.0
E158,CS Computers,SCH,2,1,2022,KCET,103439.0
E115,IE Info.Science,SCR,1,3,2021,KCET,103443.0
E115,IE Info.Science,SCR,1,2,2021,KCET,103443.0
E104,AI Artificial Intelligence,GMR,2,1,2020,KCET,103444.0
E104,AI Artificial Intelligence,GMR,2,2,2020,KCET,103444.0
E012,BT Bio Technology,STG,1,3,2022,KCET,103448.0
E014,SE Aero Space Engg.,STG,2,2,2022,KCET,103448.0
E104,EC Electronics,GMH,2,2,2021,KCET,103448.0
E045,EC Electronics,3AH,3,3,2021,KCET,103448.0
E232,RO Auto. And Robot.,1G,1,3,2022,KCET,103450.0
E171,EC Electronics,2AH,3,2,2022,KCET,103451.0
E028,EE Electrical,GMR,3,2,2022,KCET,103452.0
E186,AE Aeronaut.Engg,STG,3,2,2021,KCET,103458.0
E032,EC Electronics,STG,3,1,2021,KCET,103458.0
E014,SE Aero Space Engg.,STG,2,3,2021,KCET,103458.0
E088,EE Electrical,GM,2,2,2022,KCET,103464.0
E078,AI Artificial Intelligence,SCG,2,2,2021,KCET,103467.0
E078,AI Artificial Intelligence,SCG,2,1,2021,KCET,103467.0
E240,DS Comp. Sc. Engg- Data Sc.,SCG,1,3,2021,KCET,103467.0
E156,CE Civil,STG,3,1,2021,KCET,103469.0
E232,CE Civil,GMH,1,1,2022,KCET,103471.0
E255,CB Comp. Sc. and Bus Sys.,STG,3,2,2021,KCET,103473.0
E033,CE Civil,GM,3,1,2021,KCET,103474.0
E075,AI Artificial Intelligence,3BRH,2,1,2022,KCET,103477.0
E186,CS Computers,3BR,3,3,2022,KCET,103477.0
E075,AI Artificial Intelligence,3BRH,2,2,2022,KCET,103477.0
E185,EC Electronics,1G,3,2,2021,KCET,103480.0
E134,EC Electronics,1G,3,1,2021,KCET,103480.0
E147,CS Computers,SCG,2,3,2021,KCET,103482.0
E095,IO CS- Internet of Things,3BG,2,3,2022,KCET,103487.0
E197,CS Computers,2BH,3,1,2022,KCET,103498.0
E063,EE Electrical,2AG,3,1,2021,KCET,103498.0
E146,IE Info.Science,GMH,3,2,2022,KCET,103498.0
E112,CS Computers,1G,3,3,2022,KCET,103502.0
E002,TX Textiles,3AG,1,3,2021,KCET,103504.0
E150,ME Mechanical,GM,2,3,2021,KCET,103505.0
E239,CS Computers,GMH,2,3,2020,KCET,103514.0
E007,ME Mechanical,GMR,1,1,2022,KCET,103523.0
E118,CE Civil,STG,1,2,2021,KCET,103525.0
E147,CS Computers,2BG,2,2,2020,KCET,103528.0
E288,RM CS-RO Engg-AI and ML,3BG,3,2,2022,KCET,103529.0
E099,EE Electrical,2BG,1,2,2021,KCET,103529.0
E161,EC Electronics,1G,3,2,2020,KCET,103533.0
E161,EC Electronics,3BKH,3,2,2021,KCET,103535.0
E164,EC Electronics,3BH,3,1,2021,KCET,103535.0
E091,CS Computers,SCR,2,1,2022,KCET,103538.0
E255,EC Electronics,3AG,3,3,2022,KCET,103539.0
E237,OP Comp. Sc. Engg- Dev Ops,GMH,2,1,2020,KCET,103539.0
E011,CD Computer Sc. and Design,SCG,2,3,2021,KCET,103540.0
E114,CE Civil,3BG,2,2,2021,KCET,103542.0
E065,CE Civil,3BG,2,1,2021,KCET,103542.0
E101,EC Electronics,2BG,2,1,2020,KCET,103552.0
E101,CS Computers,2BG,2,3,2020,KCET,103552.0
E105,ME Mechanical,2BG,1,2,2021,KCET,103571.0
E063,CS Computers,2AG,3,3,2021,KCET,103573.0
E048,MD Med.Elect.,SCG,1,2,2020,KCET,103574.0
E099,EE Electrical,SCG,1,1,2021,KCET,103575.0
E204,EC Electronics,2BG,3,1,2021,KCET,103579.0
E165,IE Info.Science,1R,3,3,2021,KCET,103580.0
E165,IE Info.Science,1R,3,2,2021,KCET,103580.0
E269,CS Computers,SCG,2,3,2022,KCET,103589.0
E004,EI Elec. Inst. Engg,2AG,2,3,2022,KCET,103590.0
E152,"AD Artificial Intel, Data Sc",2AH,2,2,2022,KCET,103590.0
E129,"AD Artificial Intel, Data Sc",2AG,2,2,2021,KCET,103591.0
E034,ME Mechanical,2AH,1,1,2021,KCET,103592.0
E255,EE Electrical,2AG,3,2,2021,KCET,103592.0
E286,"AD Artificial Intel, Data Sc",GMK,2,3,2022,KCET,103594.0
E286,"AD Artificial Intel, Data Sc",GMK,2,2,2022,KCET,103594.0
E124,EC Electronics,2AG,3,2,2021,KCET,103595.0
E273,EC Electronics,3AR,3,2,2022,KCET,103597.0
E002,CE Civil,2BG,1,3,2021,KCET,103601.0
E232,RO Auto. And Robot.,2AR,1,2,2022,KCET,103602.0
E014,EC Electronics,1R,2,2,2021,KCET,103602.0
E232,RO Auto. And Robot.,2AR,1,1,2022,KCET,103602.0
E111,EC Electronics,1R,2,1,2021,KCET,103602.0
E109,AI Artificial Intelligence,3AG,3,1,2020,KCET,103614.0
E106,"AD Artificial Intel, Data Sc",3AG,2,2,2020,KCET,103614.0
E015,EC Electronics,2BG,3,1,2021,KCET,103617.0
E174,EE Electrical,3AG,3,1,2022,KCET,103619.0
E220,SE Aero Space Engg.,2AG,2,1,2020,KCET,103619.0
E149,EE Electrical,3AG,2,1,2021,KCET,103621.0
E164,CS Computers,2AR,3,3,2022,KCET,103623.0
E129,"AD Artificial Intel, Data Sc",GMH,2,3,2022,KCET,103631.0
E130,"AD Artificial Intel, Data Sc",GMH,3,2,2022,KCET,103631.0
E044,EC Electronics,3BR,3,1,2021,KCET,103634.0
E237,EC Electronics,GMK,2,2,2021,KCET,103637.0
E028,EC Electronics,GMK,3,3,2021,KCET,103637.0
E162,EC Electronics,2BH,3,2,2021,KCET,103643.0
E288,IY CS-IT-Cyber Security,GMK,3,2,2022,KCET,103645.0
E240,"CA CS (AI, Machine Learning)",SCG,1,3,2022,KCET,103646.0
E212,EE Electrical,1G,1,2,2022,KCET,103648.0
E038,CS Computers,STG,2,3,2021,KCET,103655.0
E100,EC Electronics,GMK,3,1,2021,KCET,103655.0
E252,EC Electronics,GMK,3,2,2021,KCET,103655.0
E014,AE Aeronaut.Engg,STG,2,3,2021,KCET,103665.0
E169,EA Agriculture Engineering,GMK,2,2,2021,KCET,103666.0
E106,EC Electronics,2BG,2,1,2021,KCET,103669.0
E106,EC Electronics,2BG,2,2,2021,KCET,103669.0
E115,EC Electronics,2AH,1,3,2022,KCET,103674.0
E115,AI Artificial Intelligence,SCG,1,3,2022,KCET,103677.0
E286,AI Artificial Intelligence,SCG,2,1,2022,KCET,103677.0
E237,CO Computer Engineering,GMR,2,2,2021,KCET,103681.0
E191,CS Computers,GMK,3,1,2020,KCET,103683.0
E237,IS Information Sc. and Tech.,STH,2,3,2022,KCET,103683.0
E111,EC Electronics,GMK,2,2,2022,KCET,103693.0
E232,CE Civil,3AG,1,1,2022,KCET,103699.0
E173,"CA CS (AI, Machine Learning)",GMKH,2,1,2022,KCET,103700.0
E173,"CA CS (AI, Machine Learning)",GMKH,2,2,2022,KCET,103700.0
E283,BR BioMed. and Robotic Engg,GM,3,1,2021,KCET,103701.0
E033,EC Electronics,1G,3,2,2022,KCET,103701.0
E145,EE Electrical,3AG,2,2,2022,KCET,103704.0
E132,EE Electrical,GM,3,1,2022,KCET,103709.0
E058,ME Mechanical,GM,1,1,2021,KCET,103716.0
E167,EC Electronics,STG,2,2,2022,KCET,103720.0
E075,CS Computers,SCH,2,2,2020,KCET,103726.0
E075,CS Computers,SCH,2,3,2020,KCET,103726.0
E126,CE Civil,3AG,1,2,2022,KCET,103727.0
E042,AE Aeronaut.Engg,GMH,3,1,2022,KCET,103728.0
E136,CS Computers,1G,3,3,2021,KCET,103730.0
E136,CS Computers,1G,3,2,2021,KCET,103730.0
E156,CE Civil,3BR,3,1,2021,KCET,103743.0
E083,IE Info.Science,SCG,2,1,2022,KCET,103743.0
E065,CE Civil,GMK,2,1,2021,KCET,103748.0
E237,IS Information Sc. and Tech.,SCG,2,2,2022,KCET,103762.0
E255,CS Computers,GMH,3,3,2020,KCET,103762.0
E103,CE Civil,3AG,1,1,2021,KCET,103765.0
E059,CE Civil,GMRH,2,2,2020,KCET,103770.0
E101,IE Info.Science,GMR,2,1,2020,KCET,103772.0
E004,ME Mechanical,3AR,2,2,2020,KCET,103772.0
E169,CD Computer Sc. and Design,GMR,2,3,2021,KCET,103773.0
E123,CD Computer Sc. and Design,2AR,2,1,2021,KCET,103773.0
E123,CD Computer Sc. and Design,2AR,2,2,2021,KCET,103773.0
E161,CS Computers,SCG,3,3,2022,KCET,103777.0
E090,EC Electronics,GM,3,1,2020,KCET,103782.0
E157,CE Civil,3BG,3,1,2021,KCET,103784.0
E112,IE Info.Science,2BG,3,3,2021,KCET,103785.0
E171,EC Electronics,2BG,3,1,2021,KCET,103785.0
E237,CE Civil,GMH,2,1,2022,KCET,103788.0
E101,"AD Artificial Intel, Data Sc",2AG,2,3,2021,KCET,103789.0
E070,EC Electronics,3BG,3,2,2021,KCET,103791.0
E188,CS Computers,2BG,3,3,2022,KCET,103793.0
E044,"CA CS (AI, Machine Learning)",3BRH,3,3,2022,KCET,103794.0
E145,EC Electronics,GMK,2,3,2021,KCET,103796.0
E041,CE Civil,1H,2,3,2020,KCET,103796.0
E145,EC Electronics,GMK,2,2,2021,KCET,103796.0
E054,CS Computers,GMR,3,3,2022,KCET,103798.0
E149,IE Info.Science,SCR,2,1,2022,KCET,103799.0
E239,EC Electronics,SCG,2,2,2022,KCET,103799.0
E023,ME Mechanical,GMH,2,1,2021,KCET,103799.0
E165,EC Electronics,3BG,3,2,2022,KCET,103800.0
E106,IE Info.Science,SCG,2,2,2022,KCET,103804.0
E255,CS Computers,SCH,3,1,2022,KCET,103805.0
E237,CO Computer Engineering,1R,2,2,2022,KCET,103821.0
E237,CO Computer Engineering,1R,2,1,2022,KCET,103821.0
E237,CO Computer Engineering,GMR,2,3,2022,KCET,103821.0
E136,DS Comp. Sc. Engg- Data Sc.,2AR,3,1,2022,KCET,103829.0
E012,CE Civil,SCG,1,2,2021,KCET,103838.0
E147,EC Electronics,SCG,2,1,2022,KCET,103843.0
E111,DS Comp. Sc. Engg- Data Sc.,3AK,2,3,2022,KCET,103846.0
E111,DS Comp. Sc. Engg- Data Sc.,3AK,2,2,2022,KCET,103846.0
E049,EC Electronics,3AR,1,2,2022,KCET,103847.0
E049,EC Electronics,3AR,1,1,2022,KCET,103847.0
E134,CS Computers,2BG,3,3,2022,KCET,103850.0
E062,CE Civil,GMH,2,1,2022,KCET,103852.0
E163,EC Electronics,STG,3,2,2022,KCET,103854.0
E162,EC Electronics,STRH,3,1,2022,KCET,103854.0
E191,EA Agriculture Engineering,GM,3,1,2022,KCET,103855.0
E118,CE Civil,GM,1,1,2022,KCET,103861.0
E286,IE Info.Science,GMH,2,3,2022,KCET,103862.0
E275,ME Mechanical,GMH,1,1,2022,KCET,103862.0
E076,CS Computers,SCH,3,3,2021,KCET,103863.0
E004,EI Elec. Inst. Engg,SCG,2,1,2022,KCET,103863.0
E213,CS Computers,SCKH,3,1,2021,KCET,103863.0
E076,CS Computers,SCKH,3,2,2021,KCET,103863.0
E150,EC Electronics,2AH,2,3,2021,KCET,103864.0
E091,EC Electronics,2BG,2,2,2021,KCET,103873.0
E156,CE Civil,GMRH,3,1,2021,KCET,103874.0
E007,CH Chemical,SCG,1,3,2020,KCET,103876.0
E107,ME Mechanical,3AG,1,1,2022,KCET,103881.0
E024,ME Mechanical,3AG,2,1,2021,KCET,103884.0
E222,EC Electronics,2BH,2,1,2022,KCET,103885.0
E165,IE Info.Science,3BR,3,3,2021,KCET,103891.0
E152,EE Electrical,3AR,2,1,2021,KCET,103894.0
E036,CE Civil,SCH,2,1,2020,KCET,103899.0
E095,IE Info.Science,SCR,2,2,2022,KCET,103900.0
E095,IE Info.Science,SCR,2,1,2022,KCET,103900.0
E112,ME Mechanical,GM,3,1,2020,KCET,103906.0
E199,CS Computers,2AG,3,3,2022,KCET,103907.0
E075,EE Electrical,3BG,2,2,2021,KCET,103913.0
E092,EC Electronics,3BH,2,1,2021,KCET,103913.0
E076,CS Computers,3BG,3,2,2020,KCET,103914.0
E076,CS Computers,GM,3,3,2020,KCET,103914.0
E206,"AD Artificial Intel, Data Sc",3AG,2,1,2021,KCET,103914.0
E045,IE Info.Science,GMH,3,1,2020,KCET,103914.0
E033,EC Electronics,3BG,3,3,2021,KCET,103915.0
E176,EC Electronics,GMH,3,1,2022,KCET,103921.0
E162,CE Civil,SCH,3,1,2020,KCET,103921.0
E081,CS Computers,3BG,3,3,2021,KCET,103923.0
E114,RA Robotics and Automation,STG,2,1,2022,KCET,103923.0
E134,IE Info.Science,GMR,3,3,2022,KCET,103925.0
E288,DS Comp. Sc. Engg- Data Sc.,3BR,3,2,2022,KCET,103925.0
E079,CE Civil,GMR,1,1,2022,KCET,103925.0
E021,IP Ind.Prodn.,GMK,1,3,2020,KCET,103926.0
E021,IP Ind.Prodn.,GMK,1,1,2020,KCET,103926.0
E196,EC Electronics,2AH,2,1,2020,KCET,103930.0
E196,EC Electronics,2AG,2,2,2020,KCET,103930.0
E164,CS Computers,SCRH,3,1,2021,KCET,103931.0
E075,EE Electrical,GMH,2,2,2020,KCET,103943.0
E078,EC Electronics,SCR,2,1,2022,KCET,103943.0
E075,EE Electrical,GMR,2,1,2020,KCET,103943.0
E124,CS Computers,2AG,3,2,2020,KCET,103946.0
E114,IE Info.Science,2AR,2,3,2021,KCET,103951.0
E237,DS Comp. Sc. Engg- Data Sc.,SCR,2,1,2022,KCET,103951.0
E024,EE Electrical,SCR,2,3,2020,KCET,103954.0
E099,ME Mechanical,3AG,1,2,2022,KCET,103957.0
E028,CD Computer Sc. and Design,2BG,3,3,2021,KCET,103961.0
E028,CS Computers,SCG,3,1,2020,KCET,103961.0
E159,EC Electronics,2AK,3,1,2022,KCET,103962.0
E136,EC Electronics,GMR,3,2,2022,KCET,103962.0
E016,ME Mechanical,1G,1,1,2022,KCET,103963.0
E252,DS Comp. Sc. Engg- Data Sc.,GMKH,3,1,2022,KCET,103965.0
E252,DS Comp. Sc. Engg- Data Sc.,GMKH,3,2,2022,KCET,103965.0
E077,CE Civil,2AG,2,1,2020,KCET,103966.0
E154,CE Civil,2AG,3,2,2020,KCET,103966.0
E049,"CA CS (AI, Machine Learning)",2AG,1,2,2022,KCET,103967.0
E004,IM Ind. Engg. Mgmt.,STG,2,1,2020,KCET,103967.0
E007,MD Med.Elect.,1G,1,2,2020,KCET,103968.0
E007,MD Med.Elect.,1G,1,3,2020,KCET,103968.0
E159,AI Artificial Intelligence,GMK,3,1,2022,KCET,103969.0
E015,EC Electronics,3BG,3,1,2021,KCET,103974.0
E116,DS Comp. Sc. Engg- Data Sc.,GMR,3,2,2022,KCET,103977.0
E113,CS Computers,SCH,3,1,2022,KCET,103980.0
E113,CS Computers,SCG,3,2,2022,KCET,103980.0
E077,EC Electronics,STG,2,2,2020,KCET,103984.0
E103,CE Civil,1G,1,1,2021,KCET,103984.0
E158,EC Electronics,STG,2,3,2020,KCET,103984.0
E002,CE Civil,3BR,1,3,2021,KCET,103994.0
E241,ME Mechanical,2BG,1,1,2022,KCET,103994.0
E116,EC Electronics,2BG,3,2,2022,KCET,103997.0
E028,CD Computer Sc. and Design,SCG,3,1,2021,KCET,104000.0
E196,EC Electronics,SCG,2,2,2021,KCET,104000.0
E156,CE Civil,SCK,3,1,2021,KCET,104007.0
E023,CE Civil,SCG,2,2,2021,KCET,104008.0
E086,EE Electrical,GMH,3,1,2022,KCET,104008.0
E114,EE Electrical,GMR,2,3,2021,KCET,104011.0
E158,CE Civil,GMK,2,1,2020,KCET,104013.0
E115,DS Comp. Sc. Engg- Data Sc.,SCR,1,2,2022,KCET,104013.0
E115,DS Comp. Sc. Engg- Data Sc.,SCR,1,3,2022,KCET,104013.0
E115,DS Comp. Sc. Engg- Data Sc.,SCR,1,1,2022,KCET,104013.0
E079,MT Mechatronics,GMH,1,1,2022,KCET,104014.0
E152,"AD Artificial Intel, Data Sc",2BG,2,1,2021,KCET,104016.0
E152,"AD Artificial Intel, Data Sc",2BG,2,2,2021,KCET,104016.0
E158,IE Info.Science,SCR,2,2,2022,KCET,104019.0
E158,IE Info.Science,SCR,2,1,2022,KCET,104019.0
E043,AI Artificial Intelligence,GMRH,3,1,2021,KCET,104020.0
E043,AI Artificial Intelligence,GMR,3,3,2021,KCET,104020.0
E043,AI Artificial Intelligence,GMR,3,2,2021,KCET,104020.0
E043,CS Computers,2AG,3,3,2020,KCET,104021.0
E257,IG Information Technology,2AR,2,2,2021,KCET,104027.0
E204,RI Robotics and AI,3AG,3,2,2022,KCET,104027.0
E257,CC Computer and Comm. Engg.,2AR,2,1,2021,KCET,104027.0
E255,AI Artificial Intelligence,GMR,3,1,2020,KCET,104027.0
E114,AI Artificial Intelligence,3AH,2,3,2020,KCET,104030.0
E194,EC Electronics,STG,3,1,2022,KCET,104030.0
E153,EC Electronics,GM,3,2,2021,KCET,104033.0
E126,ME Mechanical,2BG,1,2,2022,KCET,104042.0
E098,DS Comp. Sc. Engg- Data Sc.,SCG,2,1,2022,KCET,104043.0
E095,DS Comp. Sc. Engg- Data Sc.,3BK,2,2,2021,KCET,104046.0
E095,DS Comp. Sc. Engg- Data Sc.,GMK,2,3,2021,KCET,104046.0
E095,DS Comp. Sc. Engg- Data Sc.,3BK,2,1,2021,KCET,104046.0
E061,EI Elec. Inst. Engg,2BG,2,3,2022,KCET,104049.0
E061,EI Elec. Inst. Engg,2BG,2,1,2022,KCET,104049.0
E196,CS Computers,SCR,2,3,2021,KCET,104053.0
E196,CS Computers,SCR,2,1,2021,KCET,104053.0
E196,CS Computers,SCR,2,2,2021,KCET,104053.0
E078,EE Electrical,1G,2,1,2021,KCET,104056.0
E204,CS Computers,3BG,3,3,2022,KCET,104057.0
E112,CS Computers,SCG,3,1,2022,KCET,104059.0
E113,CS Computers,GMH,3,1,2020,KCET,104059.0
E211,EE Electrical,2AR,3,1,2022,KCET,104060.0
E212,"CA CS (AI, Machine Learning)",1K,1,2,2022,KCET,104063.0
E212,"CA CS (AI, Machine Learning)",1K,1,3,2022,KCET,104063.0
E212,"CA CS (AI, Machine Learning)",1K,1,1,2022,KCET,104063.0
E033,IE Info.Science,1G,3,2,2022,KCET,104068.0
E016,ET Elec. Telecommn. Engg.,1H,1,2,2021,KCET,104076.0
E016,ET Elec. Telecommn. Engg.,1H,1,3,2021,KCET,104076.0
E043,IE Info.Science,1H,3,1,2020,KCET,104076.0
E016,ET Elec. Telecommn. Engg.,1H,1,1,2021,KCET,104076.0
E157,CS Computers,2AR,3,3,2022,KCET,104083.0
E016,ME Mechanical,STG,1,3,2021,KCET,104085.0
E278,"MM Mechanical, Smart Manf.",2BG,3,1,2021,KCET,104087.0
E196,EC Electronics,2AH,2,1,2021,KCET,104090.0
E031,CE Civil,2AH,1,2,2021,KCET,104090.0
E185,RA Robotics and Automation,3BG,3,1,2022,KCET,104091.0
E292,"AD Artificial Intel, Data Sc",2AG,3,2,2022,KCET,104096.0
E169,AI Artificial Intelligence,3AG,2,2,2020,KCET,104100.0
E188,EC Electronics,1G,3,2,2022,KCET,104103.0
E012,TC Telecommn.,SCG,1,1,2021,KCET,104105.0
E007,TC Telecommn.,2AG,1,3,2020,KCET,104118.0
E071,CE Civil,GMR,1,3,2021,KCET,104118.0
E212,CE Civil,STG,1,1,2021,KCET,104121.0
E007,CE Civil,2BG,1,1,2022,KCET,104126.0
E198,AI Artificial Intelligence,GMKH,3,1,2021,KCET,104127.0
E091,AI Artificial Intelligence,SCG,2,1,2021,KCET,104130.0
E103,AI Artificial Intelligence,SCG,1,2,2021,KCET,104130.0
E103,AI Artificial Intelligence,SCG,1,3,2021,KCET,104130.0
E007,MD Med.Elect.,GMK,1,1,2021,KCET,104133.0
E007,MD Med.Elect.,GMK,1,3,2021,KCET,104133.0
E151,CS Computers,SCG,2,1,2021,KCET,104134.0
E105,AE Aeronaut.Engg,SCK,1,1,2020,KCET,104139.0
E105,AE Aeronaut.Engg,SCK,1,2,2020,KCET,104139.0
E011,AE Aeronaut.Engg,GMK,2,3,2020,KCET,104139.0
E161,CS Computers,SCR,3,3,2021,KCET,104144.0
E061,IP Ind.Prodn.,GMK,2,2,2021,KCET,104147.0
E238,CS Computers,SCK,3,1,2022,KCET,104148.0
E252,CS Computers,SCK,3,2,2022,KCET,104148.0
E139,CS Computers,2BG,3,3,2022,KCET,104149.0
E205,EE Electrical,GM,2,2,2021,KCET,104149.0
E126,ME Mechanical,GMH,1,2,2022,KCET,104149.0
E126,ME Mechanical,GMH,1,1,2022,KCET,104149.0
E205,EE Electrical,GMK,2,1,2021,KCET,104149.0
E079,MT Mechatronics,3BG,1,1,2020,KCET,104151.0
E269,CS Computers,SCR,2,1,2022,KCET,104151.0
E185,CS Computers,SCR,3,2,2022,KCET,104151.0
E114,RA Robotics and Automation,3AG,2,1,2022,KCET,104153.0
E159,CS Computers,2AG,3,2,2021,KCET,104154.0
E191,EC Electronics,GMR,3,1,2021,KCET,104159.0
E017,MD Med.Elect.,GM,2,1,2020,KCET,104160.0
E238,EC Electronics,SCG,3,1,2022,KCET,104161.0
E093,CS Computers,GMK,3,2,2021,KCET,104163.0
E237,IO CS- Internet of Things,1G,2,3,2022,KCET,104167.0
E177,CS Computers,STG,3,2,2021,KCET,104169.0
E008,EE Electrical,STH,1,3,2021,KCET,104169.0
E114,CE Civil,SCG,2,2,2020,KCET,104173.0
E018,CS Computers,SCK,2,1,2021,KCET,104175.0
E273,CS Computers,SCK,3,3,2021,KCET,104175.0
E018,CS Computers,SCK,2,2,2021,KCET,104175.0
E011,CH Chemical,2AG,2,1,2022,KCET,104177.0
E062,CE Civil,3BR,2,1,2021,KCET,104178.0
E028,EE Electrical,GM,3,2,2021,KCET,104180.0
E184,CS Computers,1R,3,1,2022,KCET,104191.0
E174,CS Computers,GMH,3,3,2022,KCET,104191.0
E180,CS Computers,GMRH,3,2,2022,KCET,104191.0
E152,CS Computers,1R,2,1,2020,KCET,104202.0
E152,CS Computers,1R,2,3,2020,KCET,104202.0
E152,CS Computers,1R,2,2,2020,KCET,104202.0
E091,EC Electronics,2AR,2,2,2021,KCET,104202.0
E021,EN Environmental,3BR,1,3,2020,KCET,104204.0
E095,EC Electronics,2AK,2,1,2021,KCET,104204.0
E095,EC Electronics,GMK,2,3,2021,KCET,104204.0
E095,EC Electronics,2AK,2,2,2021,KCET,104204.0
E087,CS Computers,3BR,2,1,2020,KCET,104207.0
E191,EA Agriculture Engineering,GMK,3,1,2022,KCET,104207.0
E087,CS Computers,3BR,2,2,2020,KCET,104207.0
E146,EC Electronics,GMK,3,2,2022,KCET,104207.0
E079,BT Bio Technology,1G,1,3,2020,KCET,104208.0
E146,EC Electronics,3AG,3,2,2022,KCET,104211.0
E198,CS Computers,1G,3,2,2020,KCET,104212.0
E180,EC Electronics,GM,3,1,2022,KCET,104217.0
E132,EE Electrical,3BG,3,1,2022,KCET,104220.0
E065,TC Telecommn.,GMR,2,1,2020,KCET,104221.0
E237,BD CS- Big Data,STG,2,3,2021,KCET,104225.0
E220,IG Information Technology,STG,2,2,2021,KCET,104225.0
E126,CE Civil,1G,1,2,2022,KCET,104230.0
E126,CE Civil,1G,1,1,2022,KCET,104230.0
E237,LC CS- Block Chain,1G,2,3,2022,KCET,104230.0
E151,"IC CS-IoT, Cyber Security",2AR,2,2,2021,KCET,104230.0
E028,EA Agriculture Engineering,GMR,3,2,2022,KCET,104231.0
E114,BT Bio Technology,2AR,2,1,2022,KCET,104231.0
E237,DS Comp. Sc. Engg- Data Sc.,SCG,2,2,2022,KCET,104236.0
E237,DS Comp. Sc. Engg- Data Sc.,SCH,2,1,2022,KCET,104236.0
E201,AE Aeronaut.Engg,3BG,3,1,2022,KCET,104237.0
E186,SE Aero Space Engg.,3BG,3,2,2022,KCET,104237.0
E036,EC Electronics,SCH,2,1,2020,KCET,104237.0
E196,EC Electronics,2AR,2,2,2020,KCET,104238.0
E045,IE Info.Science,1H,3,1,2020,KCET,104245.0
E011,AE Aeronaut.Engg,GMH,2,2,2022,KCET,104251.0
E201,AE Aeronaut.Engg,GMH,3,1,2022,KCET,104251.0
E169,IE Info.Science,2BH,2,2,2021,KCET,104252.0
E075,EC Electronics,2AH,2,3,2020,KCET,104254.0
E118,CE Civil,SCG,1,1,2021,KCET,104254.0
E077,CE Civil,GMK,2,1,2021,KCET,104258.0
E235,AT Automotive Engg.,2AG,1,2,2022,KCET,104261.0
E114,BT Bio Technology,GMK,2,1,2022,KCET,104262.0
E114,BT Bio Technology,GMK,2,2,2022,KCET,104262.0
E146,CS Computers,2AH,3,2,2021,KCET,104263.0
E146,CS Computers,2AH,3,1,2021,KCET,104263.0
E221,CS Computers,STG,3,2,2021,KCET,104264.0
E071,ME Mechanical,STG,1,1,2022,KCET,104265.0
E212,CD Computer Sc. and Design,SCG,1,3,2021,KCET,104270.0
E210,CS Computers,1R,3,3,2022,KCET,104272.0
E188,CS Computers,SCG,3,1,2020,KCET,104273.0
E041,IP Ind.Prodn.,GM,2,1,2021,KCET,104275.0
E018,EC Electronics,STG,2,2,2021,KCET,104279.0
E162,CE Civil,2BG,3,1,2021,KCET,104281.0
E163,CS Computers,SCR,3,1,2020,KCET,104282.0
E113,CS Computers,1G,3,3,2022,KCET,104283.0
E283,BR BioMed. and Robotic Engg,3BG,3,1,2021,KCET,104284.0
